scenario,policy,run,total_cost,stockouts,service_level,collapse_events,avg_backorders,avg_inventory,time_to_first_collapse
baseline,no_intervention,122,7072087846.853963,16385.0,0.42556648863655633,16331.0,28642.801794163486,33.23524092684143,1.0
baseline,no_intervention,123,7126270600.868467,16385.0,0.4228177814485303,16353.0,28873.218782756707,33.80863001883555,1.0
baseline,no_intervention,124,7107926106.452119,16385.0,0.4242271210491964,16354.0,28756.674188028228,34.39558591224038,1.0
baseline,no_intervention,125,7086697933.647019,16389.0,0.4235140053435319,16347.0,28722.263491393864,33.33119323492856,1.0
baseline,no_intervention,126,7083473097.676378,16383.0,0.42418588249721256,16346.0,28693.292561530325,33.16971646505611,1.0
baseline,no_intervention,127,7075272162.311743,16393.0,0.4253475532474014,16355.0,28658.30652410909,32.699266819060185,1.0
baseline,no_intervention,128,7091084952.826397,16391.0,0.4248371245683475,16353.0,28679.35757544126,32.951028144843065,1.0
baseline,no_intervention,129,7111529894.73075,16387.0,0.4213483635514199,16352.0,28819.03688167454,34.12735248088098,1.0
baseline,no_intervention,130,7053415555.624282,16385.0,0.42543058342474743,16349.0,28559.83788956007,32.846052159719626,1.0
baseline,no_intervention,131,7072439220.961731,16388.0,0.42683221998110765,16347.0,28651.62259695021,33.8460049902301,1.0
baseline,no_intervention,132,7142659214.407143,16387.0,0.4221884198969868,16361.0,28877.038682379643,33.025534500876454,1.0
baseline,no_intervention,133,7111548427.875332,16383.0,0.4238550724249928,16354.0,28763.246115338687,32.68209502389268,1.0
baseline,no_intervention,134,7053601510.012505,16382.0,0.42734429034030075,16346.0,28508.48275771832,32.699636023310674,1.0
baseline,no_intervention,135,7137464546.672828,16384.0,0.420931417759827,16351.0,28879.876395052273,33.513331680786514,1.0
baseline,no_intervention,136,7136845136.970914,16390.0,0.42440156862599,16353.0,28818.747103333742,34.269443816004596,1.0
baseline,no_intervention,137,7130276193.160323,16387.0,0.42174234415393375,16359.0,28830.895820981317,33.98463973020472,1.0
baseline,no_intervention,138,7080900297.964459,16390.0,0.4231702344697364,16353.0,28718.845460905424,35.068144719841236,1.0
baseline,no_intervention,139,7095517288.558075,16386.0,0.4236313597055485,16349.0,28788.587826605333,33.799873935409586,1.0
baseline,no_intervention,140,7141284942.7894745,16390.0,0.422620028424933,16356.0,28842.694119958094,31.958012810667235,1.0
baseline,no_intervention,141,7145775972.723339,16384.0,0.4207345792186954,16354.0,28889.5334572652,32.317825339488486,1.0
baseline,no_intervention,142,7132259580.273979,16389.0,0.4221912274428258,16350.0,28840.29283175119,32.23162063575556,1.0
baseline,no_intervention,143,7106155879.4768715,16386.0,0.42462614416956346,16352.0,28716.23442728639,33.58957056034099,1.0
baseline,no_intervention,144,7103594638.941886,16386.0,0.42544917488825246,16353.0,28749.62537127167,32.48329707381058,1.0
baseline,no_intervention,145,7099734486.727775,16388.0,0.4239114252228989,16354.0,28704.10974950219,33.6557437931256,1.0
baseline,no_intervention,146,7109448291.042695,16380.0,0.42190163311201834,16345.0,28807.87037547781,33.569487259765836,1.0
baseline,no_intervention,147,7095934511.611509,16387.0,0.4247716579248619,16354.0,28685.205488083295,33.290857493031304,1.0
baseline,no_intervention,148,7089724052.410392,16386.0,0.42595623357272727,16356.0,28660.251229597427,33.35223719417619,1.0
baseline,no_intervention,149,7101303438.770378,16392.0,0.4241255919582355,16358.0,28757.04067921826,32.54661718795571,1.0
baseline,no_intervention,150,7151702747.094314,16388.0,0.42265122531980487,16354.0,28928.746017296704,33.25028325112429,1.0
baseline,no_intervention,151,7071413373.238782,16390.0,0.4248381569928504,16348.0,28699.569460393654,32.785300919968634,1.0
baseline,no_intervention,152,7109176842.726375,16387.0,0.4239649059239262,16350.0,28722.222325503335,33.14910897061852,1.0
baseline,no_intervention,153,7111526396.016661,16391.0,0.4236373893670178,16334.0,28810.685969422313,33.158878483211375,1.0
baseline,no_intervention,154,7098328721.440533,16384.0,0.42430989665025093,16356.0,28769.53562142564,33.49626677025833,1.0
baseline,no_intervention,155,7134731374.556353,16383.0,0.4215380901658067,16350.0,28897.84745426421,34.27116434187306,1.0
baseline,no_intervention,156,7061968037.444571,16383.0,0.42654612300169986,16335.0,28549.635271202253,33.74674671476135,1.0
baseline,no_intervention,157,7084675253.5205965,16387.0,0.42486752696014385,16342.0,28716.39552154244,32.95035400358707,1.0
baseline,no_intervention,158,7095739481.111668,16388.0,0.42492323999904186,16350.0,28663.071257183296,33.4306723923675,1.0
baseline,no_intervention,159,7098067531.148349,16385.0,0.42411826089812243,16354.0,28729.83766700593,33.39180564992557,1.0
baseline,no_intervention,160,7102469066.407864,16387.0,0.42296849193499236,16351.0,28729.20836092115,33.46309619287663,1.0
baseline,no_intervention,161,7128284470.480385,16385.0,0.4219309669149666,16360.0,28883.579426390334,33.63000722944301,1.0
baseline,no_intervention,162,7107353581.13147,16385.0,0.42239178350736795,16348.0,28786.190131520474,33.280580901170694,1.0
baseline,no_intervention,163,7103934422.156982,16385.0,0.4253323421460666,16352.0,28719.33920007819,32.57373167492667,1.0
baseline,no_intervention,164,7103885896.3808775,16384.0,0.42322177449743636,16352.0,28732.94503078525,33.11997857289664,1.0
baseline,no_intervention,165,7070779351.248495,16388.0,0.4255084487819716,16345.0,28585.79473912749,32.98319939263995,1.0
baseline,no_intervention,166,7114733143.448808,16386.0,0.4241883125248737,16349.0,28788.70568876489,33.79850589022195,1.0
baseline,no_intervention,167,7096390360.037027,16382.0,0.42319550817745094,16349.0,28785.064560420196,32.52994008235064,1.0
baseline,no_intervention,168,7135414213.917368,16386.0,0.42099509040680133,16356.0,28870.09890490536,34.044922776382094,1.0
baseline,no_intervention,169,7108792070.9319315,16385.0,0.4224048210789198,16352.0,28801.431111634873,33.71160785863444,1.0
baseline,no_intervention,170,7105961658.951773,16385.0,0.42392347932752383,16354.0,28794.980488886413,33.78314813964445,1.0
baseline,no_intervention,171,7121474776.3038225,16382.0,0.42255839536552586,16349.0,28819.95819986464,33.715148897454085,2.0
baseline,no_intervention,172,7077124942.720824,16388.0,0.42554040545776234,16347.0,28667.77165079493,32.34038745482506,1.0
baseline,no_intervention,173,7112991910.782365,16385.0,0.42159822683525927,16353.0,28798.342028863706,33.01730698043095,1.0
baseline,no_intervention,174,7073308702.404585,16386.0,0.4265789826436184,16349.0,28606.621856484988,33.73238187718057,1.0
baseline,no_intervention,175,7105891280.752006,16384.0,0.42292264422424475,16350.0,28744.60243853613,34.079486237537125,1.0
baseline,no_intervention,176,7115660880.308315,16385.0,0.42146395384027086,16348.0,28862.948186054793,32.63031217550372,1.0
baseline,no_intervention,177,7129672021.178011,16384.0,0.42283047324858636,16342.0,28834.34295897588,33.77198747233834,1.0
baseline,no_intervention,178,7124200118.379108,16384.0,0.4227853060469736,16358.0,28805.842454935733,33.9351806362349,1.0
baseline,no_intervention,179,7052219989.317945,16389.0,0.42647020813377984,16342.0,28577.46982049106,32.78555099049263,1.0
baseline,no_intervention,180,7093133404.860023,16386.0,0.4249299023394609,16346.0,28668.344352509674,32.626040011028415,1.0
baseline,no_intervention,181,7036797064.987004,16385.0,0.42689978874953055,16347.0,28509.187934450623,32.63183846653446,1.0
baseline,no_intervention,182,7085129033.223432,16388.0,0.42394354415770474,16359.0,28702.592819643316,34.25418396739251,1.0
baseline,no_intervention,183,7115459060.138834,16386.0,0.42396288792827175,16353.0,28806.9148163435,33.92164165101473,1.0
baseline,no_intervention,184,7129692497.855478,16386.0,0.4229981049071845,16350.0,28838.56503875945,32.58055275459282,1.0
baseline,no_intervention,185,7095400148.280734,16390.0,0.4246885331391997,16349.0,28706.867917851625,32.987909127392285,1.0
baseline,no_intervention,186,7100729205.750808,16387.0,0.4229073552305439,16352.0,28754.321348085025,33.356774830972235,1.0
baseline,no_intervention,187,7069244142.893759,16386.0,0.42510210422106515,16355.0,28619.76906749836,33.07495949352689,1.0
baseline,no_intervention,188,7092480605.448919,16385.0,0.4256288770051789,16350.0,28700.515457402693,32.45603576262484,1.0
baseline,no_intervention,189,7067869209.204884,16385.0,0.42585528974485576,16346.0,28631.81253773493,33.14286901148592,2.0
baseline,no_intervention,190,7119833716.002272,16380.0,0.42430166139110775,16333.0,28764.004029005973,33.00763441990211,1.0
baseline,no_intervention,191,7099431682.079405,16385.0,0.4238603878371398,16365.0,28728.67519631872,33.36077325882419,1.0
baseline,no_intervention,192,7083870928.207994,16385.0,0.4250433962863867,16351.0,28683.887269417162,33.674863762401706,1.0
baseline,no_intervention,193,7070769878.3227005,16386.0,0.4242328570996868,16359.0,28655.70285500617,32.686253984927816,1.0
baseline,no_intervention,194,7100773355.957393,16385.0,0.4228223141147792,16351.0,28773.139055650856,33.4375618886987,1.0
baseline,no_intervention,195,7089810599.880498,16386.0,0.42509702005359157,16348.0,28678.150699288577,32.702903435821895,1.0
baseline,no_intervention,196,7099155678.208762,16388.0,0.4256486315516484,16341.0,28666.894085922864,33.3785037723222,1.0
baseline,no_intervention,197,7074778330.417026,16387.0,0.42430251536468144,16346.0,28689.86669342724,32.84957004001806,1.0
baseline,no_intervention,198,7068432240.600088,16391.0,0.42561811661872456,16348.0,28633.84382558418,32.97931380104496,1.0
baseline,no_intervention,199,7127904776.690932,16385.0,0.4233524162088955,16339.0,28819.90442827422,32.95337712418035,1.0
baseline,no_intervention,200,7063263800.203395,16385.0,0.4253604904626814,16331.0,28603.24317870451,33.37713765501152,1.0
baseline,no_intervention,201,7094708625.240433,16385.0,0.42470534337193244,16344.0,28718.65395870107,33.42976497443955,1.0
baseline,no_intervention,202,7062238192.288385,16388.0,0.42468369917792853,16345.0,28618.13260183564,32.540930225597,1.0
baseline,no_intervention,203,7125365448.42223,16385.0,0.42366717958887984,16348.0,28745.907725879602,32.18075838856983,1.0
baseline,no_intervention,204,7085399154.918651,16385.0,0.42544340546065507,16348.0,28614.41725206254,33.50525196955303,1.0
baseline,no_intervention,205,7107358111.258969,16379.0,0.4224175972819037,16325.0,28792.17423416479,34.50127881405972,1.0
baseline,no_intervention,206,7121814473.3066435,16381.0,0.42329461761571424,16348.0,28796.886155988122,33.69293837404358,1.0
baseline,no_intervention,207,7107098861.2360325,16384.0,0.42299134719238146,16351.0,28773.413227402678,33.56793562906859,1.0
baseline,no_intervention,208,7082894970.810997,16386.0,0.42502475994518524,16353.0,28691.26404877234,32.92379116256285,1.0
baseline,no_intervention,209,7132408024.001415,16384.0,0.42248830532512144,16342.0,28786.757646735095,33.36903498487774,1.0
baseline,no_intervention,210,7112461453.372471,16386.0,0.42368425667299375,16351.0,28773.05974347633,34.281261621205,1.0
baseline,no_intervention,211,7109477112.6943245,16385.0,0.4228158815443521,16359.0,28802.957331065216,33.28255894737114,1.0
baseline,no_intervention,212,7103232590.630195,16386.0,0.4225106291714776,16362.0,28783.207112099688,33.98788055629512,1.0
baseline,no_intervention,213,7127814673.162841,16388.0,0.42141539973799114,16359.0,28914.759398867405,33.662548947467485,1.0
baseline,no_intervention,214,7109545483.778286,16384.0,0.42479561003353133,16355.0,28737.45000679765,32.90893780835595,1.0
baseline,no_intervention,215,7101057893.684879,16383.0,0.42438568886431105,16352.0,28739.947760843643,33.91399238935972,1.0
baseline,no_intervention,216,7087643741.288852,16387.0,0.42468409313304123,16351.0,28702.587874359844,33.37316031671648,1.0
baseline,no_intervention,217,7128820042.738685,16384.0,0.4219216689894268,16354.0,28894.916108282665,33.89140731659491,1.0
baseline,no_intervention,218,7080234657.54614,16385.0,0.4256798046120054,16349.0,28644.245325871274,32.82515892425858,2.0
baseline,no_intervention,219,7079297472.942187,16385.0,0.42448814763727455,16328.0,28668.53972792717,33.26593903911964,1.0
baseline,no_intervention,220,7108900526.75888,16387.0,0.42468448010355625,16361.0,28742.308221699008,34.09170090696182,1.0
baseline,no_intervention,221,7146874098.330351,16385.0,0.42220161447374804,16347.0,28919.882578122713,33.54792443097269,1.0
baseline,no_intervention,222,7111113437.643873,16377.0,0.42312802111768677,16337.0,28788.455305223586,32.72081111068811,1.0
baseline,no_intervention,223,7135820176.165071,16385.0,0.42244850387122035,16351.0,28773.538094737,32.80085336051499,1.0
baseline,no_intervention,224,7090831152.939109,16392.0,0.4250601707302931,16354.0,28740.7436137877,33.278740355127674,1.0
baseline,no_intervention,225,7097366021.865223,16383.0,0.42257773673530985,16356.0,28743.16025991775,33.10691301369621,1.0
baseline,no_intervention,226,7049767084.621637,16392.0,0.42606506589319415,16347.0,28562.504592881003,33.44037492109443,1.0
baseline,no_intervention,227,7086771078.463194,16383.0,0.4240607396096034,16340.0,28714.901212002223,33.59471645484947,1.0
baseline,no_intervention,228,7119411570.167072,16390.0,0.422314841583946,16360.0,28828.48260269981,33.90455366075196,1.0
baseline,no_intervention,229,7084901777.774377,16383.0,0.42546969484771124,16348.0,28606.72111258376,32.15884544276494,1.0
baseline,no_intervention,230,7074950567.490505,16388.0,0.42664381630751175,16354.0,28608.34775388655,33.30363465709125,1.0
baseline,no_intervention,231,7146009474.763399,16387.0,0.42206940734646925,16357.0,28866.951061746833,33.7404378978934,1.0
baseline,no_intervention,232,7100901581.543905,16385.0,0.4224544818982481,16355.0,28750.731674781666,33.50037361673013,1.0
baseline,no_intervention,233,7072300573.239093,16385.0,0.4250735195011682,16348.0,28635.575261989656,32.25322036723499,1.0
baseline,no_intervention,234,7074322299.972934,16385.0,0.427652598775387,16343.0,28567.720000163965,32.681349970405044,1.0
baseline,no_intervention,235,7081391632.242286,16386.0,0.42389232713669267,16356.0,28676.252627358634,33.221894200425986,1.0
baseline,no_intervention,236,7116588654.731198,16386.0,0.4216456864042226,16344.0,28781.892661198282,33.60167085663297,1.0
baseline,no_intervention,237,7086267405.649226,16383.0,0.42561709720631136,16345.0,28605.253781967735,32.71402765824837,1.0
baseline,no_intervention,238,7104659879.007252,16386.0,0.4238701472915687,16344.0,28745.514814120244,33.13631155561566,1.0
baseline,no_intervention,239,7068297575.676301,16380.0,0.4255816591054836,16340.0,28618.669716144654,33.195020307997694,1.0
baseline,no_intervention,240,7066642070.280203,16380.0,0.42578242857887255,16342.0,28627.3282688568,33.13130054907665,1.0
baseline,no_intervention,241,7100984347.745274,16385.0,0.4233896207290957,16358.0,28728.40119938217,34.28402866761736,1.0
baseline,no_intervention,242,7117429387.850355,16389.0,0.4227455473658334,16344.0,28803.9988527715,32.94694686338026,1.0
baseline,no_intervention,243,7116267746.244397,16384.0,0.4228115429575034,16345.0,28861.854347400033,33.96785454247126,1.0
baseline,no_intervention,244,7082875835.603695,16388.0,0.42380376726285846,16341.0,28678.308169684406,33.04322056768612,1.0
baseline,no_intervention,245,7109277557.110971,16384.0,0.42326743417211876,16348.0,28781.811063206213,33.31714037135928,1.0
baseline,no_intervention,246,7107334951.885075,16386.0,0.42365114412855076,16353.0,28786.427774407795,32.16508518863071,1.0
baseline,no_intervention,247,7092748293.075602,16384.0,0.42431271240196317,16350.0,28622.767669612247,32.33453140820048,1.0
baseline,no_intervention,248,7122605908.982963,16384.0,0.42382407560327734,16346.0,28805.301873208424,33.98888248993377,2.0
baseline,no_intervention,249,7068213130.482421,16375.0,0.4250590128438287,16330.0,28586.784426520626,33.25106699255457,1.0
baseline,traditional,0,6866818466.467965,16385.0,0.44448016989876793,16338.0,27707.24825502364,36.327588325556,1.0
baseline,traditional,1,6852252412.410159,16383.0,0.44619988235023245,16343.0,27664.039649747425,37.37927695853076,1.0
baseline,traditional,2,6830000673.137725,16381.0,0.4491563010850224,16339.0,27491.180535068837,36.801974724867364,1.0
baseline,traditional,3,6848990712.542175,16381.0,0.44698644481673333,16343.0,27636.801558666437,36.45186123794609,1.0
baseline,traditional,4,6866537181.724675,16382.0,0.44595231826716836,16341.0,27655.87470597504,36.34267568453254,1.0
baseline,traditional,5,6824718185.139668,16382.0,0.4470688380229999,16350.0,27559.893584189696,36.201350980216866,1.0
baseline,traditional,6,6819574330.579018,16387.0,0.4485706851810215,16345.0,27477.642853736168,36.36067572475316,1.0
baseline,traditional,7,6821871137.257594,16383.0,0.44673724441837276,16342.0,27538.149245746456,36.839434586121875,1.0
baseline,traditional,8,6841125440.652926,16384.0,0.44719089797971157,16354.0,27535.837648109817,37.276769995660196,1.0
baseline,traditional,9,6855643655.507175,16379.0,0.4461981886852107,16330.0,27615.170013999017,36.68519152007875,1.0
baseline,traditional,10,6880945972.1543665,16382.0,0.445711566381332,16338.0,27730.941258271923,36.49469696272902,1.0
baseline,traditional,11,6838822560.212791,16382.0,0.44707077751473623,16347.0,27598.781546918646,35.90708637846362,1.0
baseline,traditional,12,6851107200.112641,16385.0,0.4487226147301724,16342.0,27565.360601896897,37.1832763578867,1.0
baseline,traditional,13,6837948012.229406,16383.0,0.44741609927037784,16344.0,27539.942892570583,35.65109921066667,1.0
baseline,traditional,14,6846454413.4843445,16384.0,0.44662406833761337,16350.0,27580.31988393642,36.585392241486126,1.0
baseline,traditional,15,6834573066.124454,16385.0,0.44865744788323897,16336.0,27525.645927557038,37.281733310016776,1.0
baseline,traditional,16,6824586009.31745,16383.0,0.4468017974330534,16331.0,27534.666912788285,35.275763547758565,1.0
baseline,traditional,17,6797985837.58749,16384.0,0.4494902047747658,16345.0,27457.718909566764,35.9424389245967,1.0
baseline,traditional,18,6866312937.741697,16373.0,0.44523810582339246,16333.0,27705.221135725675,35.53395375156684,1.0
baseline,traditional,19,6814192706.531675,16382.0,0.4466106203362437,16349.0,27487.578511320382,36.79932178751993,2.0
baseline,traditional,20,6869674302.405877,16385.0,0.4453844024957471,16335.0,27626.492272036907,36.75153403758159,1.0
baseline,traditional,21,6864988383.611108,16380.0,0.446121280739513,16344.0,27711.246975149916,36.79975185640424,2.0
baseline,traditional,22,6826778376.148779,16382.0,0.4488485164641365,16346.0,27504.33835640889,37.10347509803365,1.0
baseline,traditional,23,6847678583.631211,16381.0,0.4473345905819483,16337.0,27570.899238611768,36.71846634168052,1.0
baseline,traditional,24,6851919662.8234825,16382.0,0.44685216852752807,16346.0,27634.38147668672,36.89585137451302,1.0
baseline,traditional,25,6851103785.637864,16383.0,0.4447481668743712,16339.0,27663.081730545608,36.110033472526354,1.0
baseline,traditional,26,6833654540.321935,16386.0,0.44899465938562566,16342.0,27537.235779719842,36.504967503602174,1.0
baseline,traditional,27,6858320078.621351,16383.0,0.4450979737159502,16337.0,27631.914445279068,36.04290727035982,1.0
baseline,traditional,28,6857943976.095485,16383.0,0.44744087439982905,16352.0,27656.207177773358,36.057333387090466,1.0
baseline,traditional,29,6827601179.239456,16382.0,0.4474202419343819,16341.0,27486.081175482042,37.433655239074064,1.0
baseline,traditional,30,6818333598.529768,16387.0,0.44731285991665554,16349.0,27524.490702807296,36.97817587078109,1.0
baseline,traditional,31,6834776879.676936,16388.0,0.447419240612263,16342.0,27565.1264617101,36.45989356346489,1.0
baseline,traditional,32,6883735852.053633,16382.0,0.446750250513222,16349.0,27657.837266667124,37.439049799942836,1.0
baseline,traditional,33,6840794299.143748,16383.0,0.4470147533683395,16344.0,27571.149599086988,36.43147564805007,1.0
baseline,traditional,34,6823323982.460553,16383.0,0.44911179534696255,16353.0,27492.196584176545,36.77247689671333,1.0
baseline,traditional,35,6824477142.234318,16377.0,0.4468527757641975,16332.0,27531.026187078263,37.38205737076883,1.0
baseline,traditional,36,6868414267.864315,16382.0,0.44840029861840425,16339.0,27607.010547725233,36.006413309066,1.0
baseline,traditional,37,6864469980.194889,16385.0,0.4465975103348173,16347.0,27596.99600596699,37.034511367113176,1.0
baseline,traditional,38,6832400831.3435335,16384.0,0.4460174457688627,16349.0,27563.922486835258,36.019174392420226,1.0
baseline,traditional,39,6830997999.405821,16382.0,0.4470186330265721,16345.0,27566.106341759358,36.63579218589025,1.0
baseline,traditional,40,6795115876.097631,16382.0,0.4496051188218881,16343.0,27399.882629636908,36.225462388023644,1.0
baseline,traditional,41,6850903883.14876,16380.0,0.44578618647136564,16342.0,27668.562114232915,36.07118750183842,1.0
baseline,traditional,42,6844703575.433521,16379.0,0.44672127363082514,16345.0,27575.089822750626,36.44411093486999,1.0
baseline,traditional,43,6889167458.295315,16388.0,0.4446619036143599,16335.0,27733.53391636208,36.894558210944794,1.0
baseline,traditional,44,6880187377.16368,16385.0,0.44509741626441,16339.0,27697.430747221624,35.86252534778648,1.0
baseline,traditional,45,6840262656.572673,16370.0,0.4470775889336702,16333.0,27577.256983281044,37.18683061726602,2.0
baseline,traditional,46,6863936071.31435,16379.0,0.443590176091728,16338.0,27679.651301418897,36.68883398768389,1.0
baseline,traditional,47,6819245858.564399,16379.0,0.4474652480848328,16337.0,27505.12300677274,36.198727922886434,2.0
baseline,traditional,48,6874628356.029451,16381.0,0.4461765648788981,16334.0,27672.523583959974,35.90837343376484,1.0
baseline,traditional,49,6858173263.878805,16382.0,0.44557085806477215,16337.0,27713.427690307555,36.372904601396144,1.0
baseline,traditional,50,6794604972.413342,16386.0,0.4486922291556699,16343.0,27406.263794444523,37.06964612276719,1.0
baseline,traditional,51,6808075728.50033,16379.0,0.4486735548567356,16339.0,27423.714032752236,36.39432365373371,2.0
baseline,traditional,52,6842440477.29116,16382.0,0.4476731809185681,16336.0,27545.99055081303,36.41959308707592,1.0
baseline,traditional,53,6863991004.789919,16383.0,0.4463665726006161,16342.0,27664.621159170092,37.35178132284908,1.0
baseline,traditional,54,6833536406.593509,16381.0,0.44809035710582323,16347.0,27564.09518424637,35.95055723544345,1.0
baseline,traditional,55,6863792125.872456,16383.0,0.44491887611668357,16348.0,27679.822160349104,36.20457294869794,1.0
baseline,traditional,56,6888234883.338928,16385.0,0.4436631979961978,16346.0,27807.54176585447,37.34344463263442,1.0
baseline,traditional,57,6877241398.616659,16382.0,0.4462889262183701,16347.0,27661.975270517833,35.82720937080204,1.0
baseline,traditional,58,6831030812.158338,16387.0,0.4480691934079451,16352.0,27540.069117018964,36.445933122129915,1.0
baseline,traditional,59,6848268289.290397,16386.0,0.44706977429923417,16339.0,27498.778031731606,36.52479940097919,1.0
baseline,traditional,60,6835006929.857536,16384.0,0.44584779931253643,16341.0,27556.542015237388,35.90405815169008,1.0
baseline,traditional,61,6832316289.286886,16380.0,0.4477857976914267,16336.0,27545.49258482285,36.13359256614376,1.0
baseline,traditional,62,6882179635.381202,16379.0,0.4462935146026337,16340.0,27665.20275894588,36.65921307043719,2.0
baseline,traditional,63,6865540776.765374,16386.0,0.4455337289096337,16347.0,27655.75945284554,36.4353693634699,1.0
baseline,traditional,64,6844788281.019714,16386.0,0.44774483507170626,16341.0,27559.448954819112,35.6972243254128,1.0
baseline,traditional,65,6806227706.7511,16385.0,0.4511312990434359,16338.0,27416.999157322305,35.39452634556918,1.0
baseline,traditional,66,6829161549.761011,16383.0,0.4481733375265427,16345.0,27501.345611519562,35.903629685641775,1.0
baseline,traditional,67,6838899203.355644,16381.0,0.44855662245682837,16353.0,27482.357830045472,36.925999041720395,1.0
baseline,traditional,68,6840552006.24987,16382.0,0.44818351544087076,16342.0,27576.99187607577,36.556384200271154,1.0
baseline,traditional,69,6838057109.469084,16389.0,0.44915015397073405,16345.0,27546.31073419904,36.77947587693256,1.0
baseline,traditional,70,6798418419.38748,16384.0,0.4494431937177775,16347.0,27467.380855719482,36.73298394080551,1.0
baseline,traditional,71,6846189159.09993,16383.0,0.44728802482344604,16349.0,27564.09333632086,36.82080873601281,1.0
baseline,traditional,72,6805380470.053149,16382.0,0.44824039113500763,16320.0,27488.461283374534,36.108409201390046,1.0
baseline,traditional,73,6858639798.503524,16383.0,0.4452923509058191,16348.0,27698.575296477764,37.11486162968163,1.0
baseline,traditional,74,6865077327.041882,16383.0,0.4475803656782909,16353.0,27639.302118742984,35.89568739303451,1.0
baseline,traditional,75,6832654025.414029,16386.0,0.4472675964349328,16339.0,27545.001726762548,36.73510460280616,1.0
baseline,traditional,76,6833437074.153387,16384.0,0.4474357730148448,16339.0,27472.44137395805,35.974982524949425,1.0
baseline,traditional,77,6828226769.245363,16386.0,0.447964507061824,16348.0,27539.02196888956,36.91328890386833,1.0
baseline,traditional,78,6821605630.072206,16380.0,0.44894270391945323,16338.0,27489.392202705974,35.78039155663315,1.0
baseline,traditional,79,6854389683.654648,16385.0,0.4459343064699626,16346.0,27604.701415309,36.66686512711234,1.0
baseline,traditional,80,6826432038.966706,16381.0,0.44776143990079403,16343.0,27547.522588440734,35.99050196636916,1.0
baseline,traditional,81,6823198038.718288,16383.0,0.449381876048482,16347.0,27483.04349890866,35.91242677083598,1.0
baseline,traditional,82,6869071815.460717,16380.0,0.44386694763054463,16338.0,27753.740425948745,36.99131353292424,1.0
baseline,traditional,83,6848497023.257231,16383.0,0.446329187944927,16336.0,27655.21263337653,35.91993291824381,1.0
baseline,traditional,84,6837341380.040251,16382.0,0.44758047884242397,16349.0,27547.588806473763,36.8215162222397,1.0
baseline,traditional,85,6873263730.335494,16385.0,0.44497456258498114,16347.0,27646.91319212409,36.662107729450035,1.0
baseline,traditional,86,6842936081.597432,16385.0,0.44721627349079907,16348.0,27577.272284204337,35.94545985895997,1.0
baseline,traditional,87,6863375856.080817,16382.0,0.44716460769060873,16342.0,27555.330054990707,35.69497548550425,1.0
baseline,traditional,88,6784529587.317096,16384.0,0.450119693150698,16342.0,27294.61935842918,36.550062127870035,1.0
baseline,traditional,89,6845979701.677238,16380.0,0.44729369286546733,16335.0,27587.335823647645,35.6937935595223,1.0
baseline,traditional,90,6855252645.459087,16384.0,0.4462535552256363,16349.0,27675.211892374096,35.78967263165313,2.0
baseline,traditional,91,6842226873.614833,16379.0,0.4470106426205957,16337.0,27569.173958777817,36.27796737860065,2.0
baseline,traditional,92,6864741868.294946,16384.0,0.44719558322550174,16338.0,27585.404581810388,36.51882759855127,1.0
baseline,traditional,93,6843245575.486511,16385.0,0.445146911574353,16347.0,27610.594514296972,37.27517521944098,1.0
baseline,traditional,94,6837498063.227575,16383.0,0.44668716427409894,16328.0,27554.181652903182,36.735242188260706,1.0
baseline,traditional,95,6846958652.868218,16381.0,0.44635476569868615,16342.0,27630.82087530887,36.50762001297649,1.0
baseline,traditional,96,6850665405.081722,16382.0,0.44829389941627984,16333.0,27566.785513840714,36.1562744911251,1.0
baseline,traditional,97,6859610716.360518,16382.0,0.4460254997894205,16348.0,27628.547320942802,36.6108249403053,1.0
baseline,traditional,98,6837076584.436667,16389.0,0.448230562730085,16339.0,27547.63867355975,37.23896846535793,1.0
baseline,traditional,99,6849926079.692767,16384.0,0.4463094733802341,16343.0,27598.398396030083,36.510921346279325,1.0
baseline,traditional,100,6821883007.810319,16384.0,0.4485071925914075,16346.0,27542.266277237646,36.40420169560108,1.0
baseline,traditional,101,6815802003.257158,16381.0,0.447671393742621,16338.0,27441.434440082765,36.001576650711065,1.0
baseline,traditional,102,6829749698.586614,16381.0,0.4475813399011666,16344.0,27556.045660335334,37.44722327042963,1.0
baseline,traditional,103,6878193287.855306,16383.0,0.4457420823866674,16349.0,27760.91274694157,36.3843016488812,2.0
baseline,traditional,104,6857085046.508583,16380.0,0.4453910828052448,16332.0,27690.741622567908,36.49390647552811,1.0
baseline,traditional,105,6819953991.268966,16385.0,0.4485832906047429,16344.0,27469.525704524603,35.71570362280023,1.0
baseline,traditional,106,6869291974.342288,16384.0,0.4460888765607964,16353.0,27677.25883886806,37.80019984736236,1.0
baseline,traditional,107,6842890439.518884,16387.0,0.44759937890931994,16345.0,27574.629181014046,36.1425017985927,1.0
baseline,traditional,108,6830106315.345034,16383.0,0.448099109850239,16336.0,27515.651949660198,36.931593494596235,1.0
baseline,traditional,109,6839267844.671682,16387.0,0.4474454164454779,16331.0,27583.723417796315,37.216823570968735,1.0
baseline,traditional,110,6851195607.478537,16382.0,0.4480564250120189,16344.0,27579.76109500493,36.51184238482031,1.0
baseline,traditional,111,6829144935.76136,16386.0,0.4471018024384279,16343.0,27562.14180375785,36.20232806156114,1.0
